transaction_id,account_id,transaction_type,amount,timestamp,description,merchant_name
8832041b-c9bb-4871-b564-905bd97dbb03,3864cbd9-f13f-4ee4-a01e-0f4464d2b2ec,Deposit,3825.88,2025-04-07 02:29:41.872225,Social knowledge response.,
5cc84113-3d63-4808-8bdd-173506ba7130,3864cbd9-f13f-4ee4-a01e-0f4464d2b2ec,Transfer,3392.46,2025-11-30 22:08:51.997132,Another answer item.,
59c823b2-8f9a-4815-8974-53c91e687d07,3864cbd9-f13f-4ee4-a01e-0f4464d2b2ec,Withdrawal,-421.41,2025-09-29 22:25:35.041328,Character party treatment.,Cole Group
4fe9036e-2f3a-4bf9-8931-c16a10c15037,3864cbd9-f13f-4ee4-a01e-0f4464d2b2ec,Fee,-13.65,2025-04-19 00:03:31.359605,Kitchen explain.,
8ba3c8b5-bf9a-429c-85ad-a1d25782585f,42a7a586-b586-4ca2-b357-b722676a808c,Withdrawal,-498.67,2025-03-15 21:54:46.531547,Eight be.,"Blair, Jordan and Marsh"
4751be65-6829-4580-bbdc-351b31b52d5d,42a7a586-b586-4ca2-b357-b722676a808c,Fee,-28.3,2024-12-11 09:04:05.275888,Than peace.,
e90f9172-29be-423e-b66f-98eb80e66d9f,42a7a586-b586-4ca2-b357-b722676a808c,Fee,-22.85,2025-03-18 22:27:11.529532,Realize deep.,
69ac8cf5-2360-4932-8cba-afe677c25e1b,42a7a586-b586-4ca2-b357-b722676a808c,Deposit,129.51,2025-07-21 21:52:00.240787,Use remain difference.,
34829fe2-14ed-455f-af03-5adfd9d763c1,42a7a586-b586-4ca2-b357-b722676a808c,Transfer,230.04,2025-03-02 05:05:19.754414,Hair.,
6a89882d-d76c-453f-acd2-55a6f22580de,42a7a586-b586-4ca2-b357-b722676a808c,Transfer,2993.82,2025-08-01 07:11:13.863204,Enjoy drive.,
1ffab1d3-3c24-4173-af8f-e8eb78a1ce67,42a7a586-b586-4ca2-b357-b722676a808c,Transfer,1750.86,2025-07-14 12:14:50.407264,While hear.,
4eed7ec2-c6ac-4021-9b0f-db0a7e08b746,42a7a586-b586-4ca2-b357-b722676a808c,Transfer,1471.35,2025-03-14 09:23:57.489536,Able write.,
55996d7a-2e2f-41ee-bcd9-b9987eb2203e,42a7a586-b586-4ca2-b357-b722676a808c,Transfer,4266.7,2025-10-05 09:47:15.606692,Mrs address year thought.,
d4522274-d425-449a-ae2e-8978c179c3bf,42a7a586-b586-4ca2-b357-b722676a808c,Fee,-36.0,2025-05-26 20:10:33.458430,Cold.,
3f440768-9f6a-4bd2-b69b-47a77817904b,42a7a586-b586-4ca2-b357-b722676a808c,Fee,-32.79,2025-03-04 09:34:56.218759,Despite foot contain.,
ebbe8957-d11b-4c3b-bf57-5242618723d1,42a7a586-b586-4ca2-b357-b722676a808c,Fee,-46.92,2025-03-30 23:23:13.004993,Several democratic.,
1226679c-7d5b-478a-8f1c-4a587891349c,42a7a586-b586-4ca2-b357-b722676a808c,Withdrawal,-805.81,2025-09-14 05:28:38.780397,Environment effect around.,"Clark, Andersen and Rose"
007ee1d0-e50f-446d-a560-f9c4e0bd108c,aa9d638a-f10c-4390-98f0-05855cf2d432,Fee,-41.65,2025-08-19 13:32:39.212799,Understand mouth single.,
f805cb8a-2004-441f-8046-105111f12c5e,aa9d638a-f10c-4390-98f0-05855cf2d432,Payment,-289.37,2025-10-12 09:19:40.431900,Evidence court my fight.,Bryant Ltd
3e69e450-6b84-4674-b88b-724640cf7e8f,aa9d638a-f10c-4390-98f0-05855cf2d432,Withdrawal,-247.82,2025-01-02 20:34:53.525416,Woman avoid.,"Davis, Young and Dominguez"
a9ce6862-13c4-4f41-af84-03d9c1f022f1,aa9d638a-f10c-4390-98f0-05855cf2d432,Withdrawal,-782.97,2025-06-02 12:53:54.373324,Send make stage.,Bates Group
a1099009-a93f-47b8-8dd9-c5daf344edbf,aa9d638a-f10c-4390-98f0-05855cf2d432,Deposit,1110.99,2025-09-01 04:31:29.445819,Specific yet kid.,
3c39705a-9bc1-440a-aaa0-4c232ca8961f,b75e8dfc-ff7d-4eb1-8b8b-74316fbba163,Deposit,4221.02,2025-05-26 14:25:53.416734,Fight question debate.,
e445ba8a-0d51-4968-bd21-2bcd54acf129,b75e8dfc-ff7d-4eb1-8b8b-74316fbba163,Payment,-510.01,2025-03-24 14:04:43.207482,Air.,Hall-Mills
53bde294-01f4-4e92-90c9-e81450c81638,b75e8dfc-ff7d-4eb1-8b8b-74316fbba163,Payment,-759.52,2025-06-21 18:55:52.319477,Candidate change.,Porter-Bennett
33b67be5-13df-4571-8b00-ac0fef87c17b,b75e8dfc-ff7d-4eb1-8b8b-74316fbba163,Transfer,1552.07,2025-07-01 16:15:36.634131,Player water or call.,
09d92875-c5a8-4b96-ba41-3f42e4a0f71c,b75e8dfc-ff7d-4eb1-8b8b-74316fbba163,Deposit,3534.42,2024-12-31 17:36:01.639190,Pick girl.,
f655f772-a6a3-4821-bde4-37e43763f666,b75e8dfc-ff7d-4eb1-8b8b-74316fbba163,Transfer,479.06,2025-06-21 21:07:52.556175,Federal fill tell attack.,
b3fe5224-9fb0-498b-9a16-5724a51667a0,b75e8dfc-ff7d-4eb1-8b8b-74316fbba163,Withdrawal,-61.02,2025-02-07 03:47:41.935170,Black reality level.,Li and Sons
a12617a0-d152-4737-be6b-995a421eff77,b75e8dfc-ff7d-4eb1-8b8b-74316fbba163,Transfer,1782.23,2025-08-27 17:55:26.422419,Decision cover.,
6c785b00-3f6d-400d-b08f-1a0081711150,b75e8dfc-ff7d-4eb1-8b8b-74316fbba163,Withdrawal,-729.01,2025-09-05 18:21:07.263205,Someone foreign level.,Doyle-Fox
f4e0da0f-467b-4040-a649-293a651930ec,b75e8dfc-ff7d-4eb1-8b8b-74316fbba163,Fee,-17.13,2025-02-07 16:25:45.049868,Head position add.,
c71c2849-a4cb-4179-bbe5-9d29f0c213c6,b75e8dfc-ff7d-4eb1-8b8b-74316fbba163,Deposit,2703.56,2025-04-03 22:42:50.917849,Record according serious.,
99ca79ec-8a0b-493a-90ce-a165118f0c60,b75e8dfc-ff7d-4eb1-8b8b-74316fbba163,Transfer,213.92,2024-12-11 22:05:42.100392,Sport economic mission.,
7744025f-ee10-4947-966d-2a98058316e6,deda816e-9904-4dbe-807b-2ccd4a586092,Fee,-3.1,2025-04-11 12:44:41.618785,Century piece.,
a415846d-cee4-47a0-a9f5-48380112d24f,5dd136d5-db77-4770-a216-7449dbd8435b,Transfer,569.55,2025-09-21 01:11:08.470090,Question.,
4ab6d119-6248-4b92-affc-2873fbf52f44,5dd136d5-db77-4770-a216-7449dbd8435b,Payment,-801.52,2025-03-13 06:17:00.520015,Special unit.,"Jones, Carpenter and Adams"
8844421d-bbeb-4487-94a2-0a3c314ef87c,f4002f89-3da6-431e-8407-b50722814e5b,Payment,-647.08,2025-09-11 16:29:24.296044,Director simply create.,Garrett-Obrien
3367149c-1779-4f6c-b0fe-766fe1a4df6e,f4002f89-3da6-431e-8407-b50722814e5b,Withdrawal,-53.64,2025-06-04 02:44:15.599049,Charge picture western.,Carrillo-Smith
ae9aaabe-c329-42f0-b1e9-3be217769c4c,f2e9d979-5b67-470e-891a-3e2cf9fc448f,Deposit,2234.82,2025-07-22 14:50:07.224119,Another water garden.,
44735191-233c-4532-a513-7469ec78c1a0,f2e9d979-5b67-470e-891a-3e2cf9fc448f,Deposit,232.49,2025-02-19 00:07:44.086262,Impact character agreement.,
d52025a8-cfd1-4760-93e7-535c5e1bcda2,13805a68-eb3d-452a-ab5f-5310e496b14d,Fee,-19.8,2025-11-05 13:31:40.819109,Under discussion arm author.,
1118b54e-b2e9-4a1f-97d4-685c793dbdb6,13805a68-eb3d-452a-ab5f-5310e496b14d,Deposit,1368.98,2025-04-14 14:11:16.635365,Wear different there.,
b7a7ea76-788e-40ea-934d-13d51384fc17,13805a68-eb3d-452a-ab5f-5310e496b14d,Fee,-4.89,2025-02-26 05:39:22.227451,Allow occur.,
2cc15123-56a1-4872-9b6d-0d78e8838882,13805a68-eb3d-452a-ab5f-5310e496b14d,Withdrawal,-620.96,2025-10-12 09:51:35.754966,Single door black.,"Anderson, Clements and Leon"
ee73bf74-b206-4139-850b-c9bb97a50182,13805a68-eb3d-452a-ab5f-5310e496b14d,Deposit,3940.11,2025-04-26 02:31:48.740186,Build manage accept.,
a09fc399-e4bd-46bb-ab02-d0291a110efb,13805a68-eb3d-452a-ab5f-5310e496b14d,Payment,-931.88,2025-01-03 11:09:16.521891,Trip charge.,Decker-Padilla
44a7a45b-3b7f-41fc-a1d2-f46f03daed7a,13805a68-eb3d-452a-ab5f-5310e496b14d,Payment,-201.29,2025-02-18 18:46:06.072999,Huge boy law.,Bryant Inc
bc4964cd-e354-4fc0-b996-439ba87ddd49,13805a68-eb3d-452a-ab5f-5310e496b14d,Deposit,3694.67,2025-06-25 23:54:56.402599,Environment.,
4cf7db39-973c-4367-9608-8a39b83c0cc0,13805a68-eb3d-452a-ab5f-5310e496b14d,Payment,-326.83,2025-06-19 00:32:18.705676,Send red.,Allen-Hardin
a68ea19e-90e5-48de-9c3c-dbdbdf4f5ef4,13805a68-eb3d-452a-ab5f-5310e496b14d,Withdrawal,-972.01,2025-07-16 08:01:01.391569,Thousand reflect population.,Young-Hoffman
4ec19897-9ac2-46a0-97fa-ed28fcda8075,13805a68-eb3d-452a-ab5f-5310e496b14d,Fee,-11.65,2025-07-04 19:15:33.425042,Sort soon purpose.,
1871d0f1-aa6c-4cc9-93d8-d397093732fd,13805a68-eb3d-452a-ab5f-5310e496b14d,Withdrawal,-964.97,2024-12-19 09:43:46.922218,Really and.,Tran and Sons
32c9c176-fca9-44df-93f4-09d8fae4a1e4,f9bfabd0-3837-4f91-9673-4ca0762d16e2,Payment,-429.58,2025-10-20 03:23:01.034763,Sure hair option.,Cunningham-Jones
06d7c56a-7554-461b-a6cd-474fe2ffd5a6,f9bfabd0-3837-4f91-9673-4ca0762d16e2,Deposit,2908.44,2024-12-05 18:42:27.215600,Always change compare.,
e512ea33-f529-435b-ba4f-e9298c4a40fb,f9bfabd0-3837-4f91-9673-4ca0762d16e2,Deposit,685.21,2025-03-21 06:35:27.197008,Eye small dog.,
4f85d3ae-21ff-4725-a3a2-f376500fdb50,f9bfabd0-3837-4f91-9673-4ca0762d16e2,Transfer,3544.56,2025-05-06 01:35:00.266421,Step from.,
dea68982-70cf-4779-88f7-9f540c658aea,f9bfabd0-3837-4f91-9673-4ca0762d16e2,Fee,-23.09,2025-08-02 00:25:19.920092,Man design change.,
6b690b2a-d11a-49c0-af0c-4048eb2c87e8,f9bfabd0-3837-4f91-9673-4ca0762d16e2,Withdrawal,-260.26,2025-03-22 16:49:41.690131,Need collection fact page.,"Wilkins, Bailey and Gonzalez"
987a5964-a59f-47c5-8112-edfc691cc081,f9bfabd0-3837-4f91-9673-4ca0762d16e2,Transfer,2388.14,2025-05-11 03:39:56.153948,Eight care.,
eb173048-938a-4432-b66d-3ca10bfaf77e,f9bfabd0-3837-4f91-9673-4ca0762d16e2,Fee,-9.09,2025-06-01 01:34:18.327450,Nature leave.,
c93a0e99-6a7f-4de9-bced-33b4d75a33e6,f9bfabd0-3837-4f91-9673-4ca0762d16e2,Withdrawal,-942.75,2024-12-12 03:09:30.423293,Apply best than.,"Holmes, Nelson and Moore"
76f1a259-9c32-47bd-949e-18a095610875,f9bfabd0-3837-4f91-9673-4ca0762d16e2,Deposit,618.84,2024-12-20 15:27:58.232847,Drive need pressure.,
1d31714c-383c-475e-9175-7fa256378e6a,f9bfabd0-3837-4f91-9673-4ca0762d16e2,Transfer,2027.77,2025-04-20 22:29:16.463127,Very spring.,
