transaction_id,account_id,transaction_type,amount,timestamp,description,merchant_name
25ebd768-9c1d-4609-9e1e-8db26b8c03e4,b8d5dfe0-01a6-46fd-9fa0-303d2c5d0710,Withdrawal,-360.5,2025-07-23 17:27:34.157564,System get everything.,Smith LLC
4586c606-4f07-4e04-8438-7eaffa7bf65c,b8d5dfe0-01a6-46fd-9fa0-303d2c5d0710,Deposit,3323.2,2025-03-01 03:47:28.735435,While line.,
24fb2c0f-d8a6-4fcf-ba34-bceb6ede1974,b8d5dfe0-01a6-46fd-9fa0-303d2c5d0710,Withdrawal,-58.44,2025-08-28 07:38:35.724296,Tax.,Patrick-Dixon
0959cc9e-9afc-4129-af10-d9daa3b98771,c8dfb3ca-0259-4355-9118-5ffec86bde62,Deposit,4091.71,2025-06-26 23:32:09.547415,Letter hope.,
83546ba3-318a-487f-b8bd-082862a0bbd4,c8dfb3ca-0259-4355-9118-5ffec86bde62,Payment,-448.49,2024-12-14 01:01:43.724680,Challenge fall but.,Randall PLC
4dc2ed95-9c8e-4348-a65d-321177c0d4ec,c8dfb3ca-0259-4355-9118-5ffec86bde62,Transfer,4163.57,2025-09-01 13:21:08.929360,Population Mr.,
1ebd9198-87b2-4914-b9c8-69765a8702c0,c8dfb3ca-0259-4355-9118-5ffec86bde62,Deposit,3814.89,2025-05-26 08:12:38.595288,Beautiful write life.,
20ac8790-3832-44a2-a500-46d06a51045e,c8dfb3ca-0259-4355-9118-5ffec86bde62,Deposit,3370.04,2025-04-24 22:45:17.832738,Others account.,
d48ad34c-8326-4d85-a773-e95d8eaae5b6,c8dfb3ca-0259-4355-9118-5ffec86bde62,Fee,-42.11,2025-10-20 17:43:48.504553,Can generation.,
871f5296-adc9-400c-936a-787bcda9bb93,c8dfb3ca-0259-4355-9118-5ffec86bde62,Payment,-416.91,2025-06-03 14:46:13.049451,Trip reflect.,Mendoza LLC
a90f03ec-4ec9-47a9-8d00-b411ddcd637b,c8dfb3ca-0259-4355-9118-5ffec86bde62,Transfer,3817.6,2025-02-01 09:28:36.326168,Get kitchen.,
faae8de0-0242-42bd-aea5-b183357f7970,c8dfb3ca-0259-4355-9118-5ffec86bde62,Fee,-25.19,2024-12-29 22:40:44.893930,Music minute hundred.,
e5b90fd8-abad-4a2d-97af-3ebb9afa9773,c8dfb3ca-0259-4355-9118-5ffec86bde62,Withdrawal,-213.02,2025-02-23 00:14:02.031182,Red officer officer.,Wells-Washington
e8e7527e-526e-45ca-b36d-b7ecd6f680ff,c8dfb3ca-0259-4355-9118-5ffec86bde62,Transfer,543.54,2025-06-27 16:50:04.783518,Apply detail.,
05c80d90-f063-40c7-8dc7-919880a285ef,c8dfb3ca-0259-4355-9118-5ffec86bde62,Fee,-42.06,2025-07-05 05:43:00.945890,House.,
45eadc76-bc19-49d7-aeba-b1a7eb5a03ee,c8dfb3ca-0259-4355-9118-5ffec86bde62,Withdrawal,-396.14,2025-03-10 04:57:42.052943,Child them.,"Johnson, Sherman and Romero"
e6268d5a-5c5c-47e2-a783-3b3fb2b808b7,c8dfb3ca-0259-4355-9118-5ffec86bde62,Deposit,2209.14,2025-02-23 14:30:59.357591,Water central wrong.,
290528c2-977d-4da5-a660-b080a8f27233,29c3d0fb-cede-4651-a22a-cc49d75d6bac,Fee,-9.85,2025-02-24 18:18:16.957023,Beyond animal defense.,
5f563db3-6d76-4db9-8747-c7fc22016850,29c3d0fb-cede-4651-a22a-cc49d75d6bac,Deposit,261.83,2025-09-09 22:01:59.324893,Already view other.,
4da6726d-b7cf-4a47-ae29-0ff1ed2ac3af,29c3d0fb-cede-4651-a22a-cc49d75d6bac,Withdrawal,-405.66,2025-10-01 02:17:19.767081,Walk fact.,Ho-Keller
11b02854-4069-4288-9e2e-fcd9f7f99ff0,29c3d0fb-cede-4651-a22a-cc49d75d6bac,Withdrawal,-381.15,2025-01-14 07:23:51.990117,During control.,Eaton PLC
bb76d977-8d30-48cd-85ac-6e74939d8fa7,29c3d0fb-cede-4651-a22a-cc49d75d6bac,Withdrawal,-635.23,2025-10-22 09:20:18.081499,Camera billion.,Bishop-Greene
7baa2c37-1834-411c-99da-b59db3d2b765,29c3d0fb-cede-4651-a22a-cc49d75d6bac,Fee,-20.24,2024-12-13 02:08:04.547090,Relate whatever someone.,
0e3a6713-c793-438c-adbf-a5b0f5da4b8e,29c3d0fb-cede-4651-a22a-cc49d75d6bac,Payment,-175.25,2025-11-19 12:39:00.290952,Type study approach.,"Scott, Ryan and Jackson"
fe49cd51-22fc-44b9-ad0e-ea55b75b398a,29c3d0fb-cede-4651-a22a-cc49d75d6bac,Deposit,820.6,2025-02-08 22:10:31.271447,Do century push.,
8ec3c12c-a150-4d17-bcf4-b6cc2d7612e5,29c3d0fb-cede-4651-a22a-cc49d75d6bac,Withdrawal,-899.22,2025-04-18 21:46:50.685522,Society statement mother building.,Sanchez and Sons
828f3bad-f558-472e-802f-b3d8171eff48,29c3d0fb-cede-4651-a22a-cc49d75d6bac,Payment,-766.73,2025-07-25 00:09:22.912225,Sign fire.,Hernandez-Morgan
b1d2fe54-cc05-4122-abaf-3968cf9f379b,29c3d0fb-cede-4651-a22a-cc49d75d6bac,Transfer,1282.1,2025-08-09 15:10:33.427188,Once describe.,
34c2c90b-a096-4e06-b3d2-11f59b78cc05,29c3d0fb-cede-4651-a22a-cc49d75d6bac,Transfer,2130.55,2025-01-05 00:39:44.950340,Animal media.,
8ad6098e-4173-4bf4-b252-803df8d31521,29c3d0fb-cede-4651-a22a-cc49d75d6bac,Withdrawal,-733.06,2025-02-02 05:34:47.429627,Family by.,Robinson-Curtis
8f98fd15-cbda-4e08-9c6c-821709ad6a41,29c3d0fb-cede-4651-a22a-cc49d75d6bac,Transfer,4696.82,2025-09-17 05:13:25.409163,The watch product.,
f7a0cb0e-c872-44fe-bdf1-0bc659770fda,29c3d0fb-cede-4651-a22a-cc49d75d6bac,Payment,-258.95,2024-12-18 15:36:56.872219,Most its.,"Gentry, Reid and Ruiz"
41fc4429-f456-410e-a5ba-c37bbbdca893,f4cf3271-8700-4e8c-8b7a-9d446d554c79,Deposit,1626.84,2024-12-23 17:50:59.151219,Hold commercial.,
66b259ec-3043-4c86-a0db-3a4b1ffd63be,0c8c3917-1def-49d6-910b-e698eaa5f0f4,Deposit,581.46,2025-03-04 15:28:46.933137,Learn after movement.,
9adc4580-59b6-4674-b917-5ab043b4db2e,0c8c3917-1def-49d6-910b-e698eaa5f0f4,Payment,-634.51,2025-03-21 20:30:34.134797,Begin him.,"Anderson, Mayo and Hughes"
f465046f-af40-49f8-aec3-35d53e46a531,0c8c3917-1def-49d6-910b-e698eaa5f0f4,Deposit,76.43,2025-05-06 21:45:18.011889,Teach born factor.,
668f8084-db27-4e80-822e-a14359eb0aff,0c8c3917-1def-49d6-910b-e698eaa5f0f4,Deposit,1832.44,2025-07-21 10:48:14.600124,Movement course.,
5eeef294-ffb0-48ae-b627-526eaa4ee1d1,e78e00ee-fb9d-458e-acd9-f22eeff6b853,Deposit,4947.84,2025-05-24 10:50:20.800835,Too make public.,
57e62daf-26f9-4280-b2f9-91eebaa03485,e78e00ee-fb9d-458e-acd9-f22eeff6b853,Withdrawal,-750.33,2025-11-27 03:00:38.710428,Thank west.,Mcdowell Inc
082ac883-5a2a-4e0e-b5bd-1b74b330133d,e78e00ee-fb9d-458e-acd9-f22eeff6b853,Payment,-428.56,2025-04-14 22:04:24.948053,Effort stuff.,Williams Inc
